0.172414	0.174603	0.241379	0.282051	0.268657	0.113924	0.099937	0.053115	0.096004	0.082804	0.464361	0.194936	0.008033	0.034538	-0.011050	0.000171	0.025943	-0.016631	-0.283274	-0.488064	-0.870186	-0.231805	-0.364297	-0.803316	-0.299440	-0.499611	-0.873113	-0.249132	-0.378634	-0.807750	-0.024570	-0.024038	-0.019753	-0.012407	0.040670	-0.017632	-0.001248	0.000494	-0.008075	-0.015433	0.041127	-0.016627
0.339623	0.263158	0.321429	0.311688	0.318841	0.128205	0.055503	0.087883	0.087398	0.035894	-0.130910	0.043599	0.000635	0.029603	-0.015035	-0.005919	0.023197	-0.019969	-0.074813	-0.606094	-0.735737	-0.613280	-0.302902	-0.390804	0.044763	-0.555185	-0.701587	-0.563298	-0.212807	-0.312069	-0.026764	-0.028369	-0.026764	-0.031553	0.023585	-0.034826	-0.007182	-0.004109	-0.010970	-0.037561	0.023597	-0.019911
0.209677	0.132353	0.308511	0.215054	0.206897	0.122222	0.107589	0.062822	0.019541	0.048639	0.176352	0.021487	-0.005524	0.025949	-0.028742	-0.019139	0.018044	-0.031867	-0.411055	-0.540439	-0.461574	-0.255137	-0.249271	-0.583792	-0.232740	-0.401299	-0.298551	-0.029619	-0.021978	-0.457778	-0.256219	-0.026764	-0.270000	-0.120603	-0.140097	-0.265985	-0.076694	-0.004401	0.053529	-0.144758	-0.144962	-0.030966
0.104478	0.245902	0.295918	0.274725	0.266667	0.244186	0.039749	0.050820	0.038715	-0.008650	0.107206	-0.046967	0.003513	0.018793	-0.019226	-0.023384	0.019220	-0.025808	-0.199428	-0.417097	-0.545880	0.021740	-0.439075	-0.504746	-0.201976	-0.418953	-0.547328	0.018496	-0.440860	-0.506329	-0.024938	-0.002433	-0.005051	-0.010101	0.014599	-0.007673	-0.004573	0.006632	-0.024001	-0.006909	0.014455	-0.025878
0.158730	0.225806	0.390805	0.295455	0.236842	0.265060	0.012323	0.037512	0.046653	0.046506	0.008653	0.081347	-0.000457	0.016502	-0.026585	-0.026788	0.016284	-0.023740	0.280502	-0.555030	-0.232795	0.047302	-0.116417	0.004082	0.508951	-0.475645	-0.095915	0.234154	0.041225	0.183223	-0.034739	-0.019656	-0.025126	-0.037594	0.000000	-0.020305	-0.010163	-0.004038	-0.027075	-0.040203	-0.000505	-0.023753
0.224138	0.305085	0.433735	0.341463	0.197368	0.407895	0.054860	0.060172	0.061663	0.055476	0.082061	0.049322	0.000590	0.010902	-0.013894	-0.027850	0.004387	-0.029711	-0.374672	-0.562286	-0.637494	-0.246176	-0.450755	-0.553739	-0.212045	-0.448450	-0.543220	-0.050127	-0.307915	-0.437681	-0.027708	-0.022556	-0.017588	-0.040302	-0.009685	-0.020305	-0.007288	-0.007933	-0.012646	-0.043371	-0.010129	-0.029747
0.203390	0.238095	0.383721	0.289157	0.187500	0.365854	0.064058	0.102009	0.046835	0.040017	-0.036428	-0.088571	0.000725	0.006047	-0.017287	-0.029505	-0.003004	-0.032250	0.004388	-0.311828	0.037931	0.221200	0.130955	0.726416	-0.099576	-0.383061	-0.069512	0.094787	0.013889	0.547703	-0.032099	-0.022222	-0.022444	-0.039702	-0.016548	-0.022670	-0.008538	-0.009983	-0.015532	-0.042185	-0.016968	-0.032287
0.138889	0.194444	0.323529	0.263158	0.164948	0.316832	0.026609	0.193791	0.090384	0.147213	-0.057408	0.014439	0.001671	0.001091	-0.017192	-0.029528	-0.011292	-0.036158	0.242317	-0.460357	-0.131112	-0.038439	-0.133555	0.003820	0.618158	-0.297098	0.131752	0.252471	0.128571	0.307506	-0.031941	-0.029557	-0.017370	-0.036855	-0.018868	-0.007538	-0.007825	-0.016297	-0.017131	-0.038620	-0.019103	-0.036269
0.212121	0.242857	0.446809	0.293478	0.139785	0.406977	0.066008	0.226282	0.067321	0.066016	-0.017944	0.009272	0.001462	0.000949	-0.031036	-0.031839	-0.022245	-0.040132	0.400642	-0.215059	0.255415	-0.199342	0.970671	0.004140	0.121774	-0.371342	0.005464	-0.358755	0.578313	-0.195789	-0.030075	-0.036946	-0.025126	-0.027500	-0.026253	-0.012887	-0.007395	-0.020727	-0.033011	-0.026446	-0.026378	-0.040236
0.174603	0.231884	0.393939	0.296703	0.181818	0.386364	0.024280	0.215712	0.025867	0.066556	-0.074319	-0.002603	-0.001044	0.003865	-0.027588	-0.037182	-0.028919	-0.043173	0.573857	-0.171398	-0.714584	0.176370	0.057886	0.839137	0.547875	-0.185076	-0.719298	0.156944	0.040424	0.808791	-0.027228	-0.022277	-0.009975	-0.022556	-0.044601	-0.012658	-0.008430	-0.011081	-0.033582	-0.018965	-0.045085	-0.043292
0.164179	0.200000	0.373737	0.260870	0.268293	0.363636	0.045897	0.229342	0.013814	0.034273	-0.060399	0.000954	0.000812	-0.003194	-0.036605	-0.034133	-0.034589	-0.040858	0.645324	-0.016794	-0.108725	0.974419	0.247296	0.473291	0.581818	-0.054741	-0.143124	0.898209	0.199157	0.416413	-0.017456	-0.005013	-0.010076	-0.022670	-0.044811	-0.017812	-0.004290	-0.004222	-0.045455	-0.019820	-0.045132	-0.040947
0.173913	0.246575	0.333333	0.218750	0.253012	0.369048	0.049607	0.151644	0.001964	0.027760	-0.009063	0.017122	0.000814	-0.002109	-0.032208	-0.036474	-0.041747	-0.042057	1.400219	0.181608	1.902153	1.102108	0.274532	0.130359	1.613807	0.286753	2.160401	1.289157	0.387946	0.230928	0.005025	-0.009901	-0.007481	-0.022556	-0.035047	0.005076	0.001985	-0.006526	-0.040630	-0.019135	-0.034838	-0.042238
0.191176	0.243243	0.324074	0.220000	0.247059	0.306818	0.066698	0.149701	-0.031221	0.069395	-0.106060	-0.023015	0.003396	0.000983	-0.029870	-0.032861	-0.041823	-0.035907	0.870418	0.359342	1.336604	0.781412	0.683360	0.583541	0.845018	0.340880	1.304833	0.757225	0.660501	0.562016	0.012594	0.002463	0.002519	-0.007538	-0.013793	0.005128	0.005953	0.001822	-0.040809	-0.001348	-0.012935	-0.036064
0.154930	0.236111	0.306306	0.217822	0.186813	0.363636	0.103192	0.210225	0.039396	0.073847	-0.114117	-0.007631	0.009560	0.003784	-0.032167	-0.028627	-0.043659	-0.032159	0.629373	0.278961	0.363468	0.146415	0.317564	0.404219	0.916452	0.504299	0.603723	0.348404	0.549712	0.651629	0.010000	0.007299	-0.010000	-0.002506	-0.016129	0.033505	0.009683	0.005779	-0.039726	0.003816	-0.015281	-0.032410
0.133333	0.233766	0.203252	0.176991	0.180952	0.356436	0.055088	0.217622	0.057612	0.114637	-0.172099	0.004414	0.014303	0.004427	-0.016483	-0.016784	-0.039167	-0.025699	2.215997	0.500446	0.872124	1.593904	1.345366	1.011698	1.679683	0.250228	0.559917	1.161337	0.954254	0.676230	0.337793	0.005000	0.349315	0.134286	0.148876	0.358885	0.088282	0.004750	-0.102916	0.175532	0.155764	-0.026821
0.148649	0.197368	0.181102	0.120690	0.273684	0.299065	0.090862	0.213163	0.050780	0.035520	-0.144804	0.062127	0.011514	0.007073	-0.023175	-0.014200	-0.047267	-0.030276	0.705335	0.525630	0.605253	0.484846	0.661577	0.350205	0.795048	0.605893	0.689713	0.562954	0.748988	0.421245	0.030691	-0.024390	0.010152	0.010204	-0.045564	0.007732	0.016853	-0.010791	-0.034618	0.015971	-0.045510	-0.030426
0.095890	0.171053	0.107438	0.096491	0.276596	0.266667	0.038926	0.216416	0.073107	0.030581	-0.156203	-0.110568	0.015147	0.009714	-0.015291	-0.010904	-0.047455	-0.027701	0.142356	0.843504	0.296745	0.341010	0.727041	0.739530	0.208051	0.949521	0.371316	0.418127	0.826357	0.839552	0.035990	0.005013	0.028351	0.031250	-0.045783	0.015544	0.020902	0.007085	-0.029995	0.041572	-0.045730	-0.027869
0.042254	0.090909	0.067227	0.072727	0.296703	0.214953	0.083240	0.232499	0.064496	0.075427	-0.130462	0.030217	0.020583	0.020884	-0.011001	-0.008752	-0.043371	-0.019498	1.529681	0.699255	1.181386	0.850387	0.943110	0.781623	1.488446	0.671553	1.145833	0.820215	0.911437	0.752577	0.054404	0.025641	0.028133	0.049869	-0.036675	0.020725	0.029805	0.023523	-0.024152	0.064549	-0.036461	-0.019653
0.028169	0.089744	0.033613	0.056075	0.273684	0.196429	0.167276	0.152243	0.111003	0.051924	-0.057860	-0.002593	0.024724	0.028065	-0.002416	-0.002674	-0.037944	-0.013355	1.037011	0.800392	1.478409	1.065605	0.906059	0.559384	1.153314	0.903186	1.619921	1.183550	1.014890	0.648402	0.040816	0.022727	0.030612	0.049096	-0.043269	0.025773	0.029157	0.025076	-0.013584	0.061869	-0.043437	-0.013507
0.012195	0.081395	0.007407	0.033333	0.203540	0.135338	0.105748	0.090322	0.061698	-0.014563	-0.063156	0.013844	0.030072	0.034972	0.009199	-0.000465	-0.032471	0.004800	0.919265	1.128215	0.486941	1.130466	1.858860	0.453749	0.770077	0.962784	0.371362	0.964849	1.636634	0.340741	0.058376	0.048223	0.030303	0.043367	-0.028846	0.032911	0.037874	0.042389	0.001978	0.054025	-0.028733	0.004687
-0.012500	0.022989	-0.058824	-0.016807	0.198113	0.066116	0.101001	0.051938	0.093585	0.072699	-0.063195	0.007900	0.040416	0.044482	0.021683	-0.001412	-0.025196	0.008413	0.586240	0.556395	1.414471	3.653011	-0.152056	0.643056	1.047088	1.008577	2.115942	5.004854	0.094297	1.120419	0.054264	0.038363	0.048969	0.035990	-0.014706	0.039164	0.044216	0.041040	0.012489	0.045023	-0.014376	0.008292
0.000000	0.011765	-0.065217	-0.008475	0.221154	0.032787	0.119375	0.071210	0.105450	0.066691	-0.028695	0.061921	0.039129	0.044465	0.022422	0.010933	-0.023988	0.012855	0.853690	1.328856	2.061204	3.290501	1.074450	-0.129996	0.835546	1.306059	2.031250	3.248499	1.054140	-0.138518	0.048346	0.022785	0.030227	0.046154	-0.029484	0.038462	0.041680	0.032210	0.019701	0.054643	-0.029656	0.012752
-0.064103	-0.044444	-0.102941	-0.043103	0.153846	-0.008333	0.124069	0.056989	0.091861	0.117326	-0.050571	0.072806	0.052373	0.060719	0.032787	0.029741	-0.011400	0.024144	0.590401	1.032934	-0.059942	0.295357	0.322824	2.169506	0.516120	0.937984	-0.103849	0.234856	0.261039	2.021459	0.058376	0.022670	0.058524	0.059278	-0.004938	0.056995	0.054027	0.039229	0.023883	0.066514	-0.004733	0.024015
-0.111111	-0.087912	-0.150000	-0.076923	-0.048077	-0.043478	0.121157	0.158233	0.129965	0.135040	-0.086901	0.102384	0.054205	0.064168	0.039031	0.036915	-0.001322	0.031468	0.477814	0.555063	0.406213	0.901280	1.287839	1.519206	0.377615	0.449627	0.310864	0.772368	1.132722	1.348409	0.045000	0.030000	0.045226	0.053846	-0.038741	0.027778	0.051637	0.044863	0.036848	0.057935	-0.039897	0.031483
-0.209877	-0.173913	-0.209790	-0.139344	-0.094340	-0.104348	0.136890	0.610098	0.151751	0.065780	0.028352	0.047167	0.059116	0.069092	0.043535	0.042692	-0.000819	0.033049	0.523412	0.357919	1.147269	0.242635	0.180598	0.381228	0.781667	0.588117	1.511290	0.453289	0.380734	0.615385	0.039801	0.019656	0.030151	0.037975	-0.062937	0.035714	0.053710	0.041047	0.048260	0.036858	-0.064782	0.033039
-0.243902	-0.213483	-0.248276	-0.170732	-0.120370	-0.150000	0.144633	0.296719	0.013642	0.096049	0.060155	0.008632	0.062203	0.070901	0.049546	0.046623	0.000252	0.032086	0.333396	0.732365	0.803952	1.539991	0.633695	0.406254	0.010060	0.312285	0.366501	0.924063	0.237540	0.065250	0.047030	0.019324	0.050505	0.032663	-0.046838	0.037406	0.057958	0.041594	0.049209	0.029394	-0.048246	0.032065
-0.223529	-0.221053	-0.222973	-0.165414	-0.153226	-0.182482	0.164338	0.036337	0.188862	0.109863	0.057691	0.299326	0.070415	0.080030	0.048952	0.051273	0.007224	0.040800	-0.200059	0.159687	-0.147531	0.493036	-0.229074	0.273601	-0.015628	0.427058	0.049007	0.837256	-0.051335	0.567237	0.012500	0.032338	0.038071	0.017632	0.009780	0.038462	0.054134	0.053181	0.052819	0.009950	0.009858	0.040810
-0.247059	-0.263736	-0.240000	-0.192308	-0.206612	-0.230216	0.148479	0.184644	0.145946	0.151985	0.065996	0.265692	0.072944	0.081025	0.053671	0.057136	0.014424	0.048523	0.768745	0.463172	0.703043	1.149333	1.110275	0.942789	0.574457	0.302449	0.515968	0.913246	0.878472	0.729381	0.007444	0.035000	0.027638	0.020202	0.047739	0.040921	0.054461	0.055253	0.063025	0.011733	0.048779	0.048555
-0.250000	-0.292135	-0.223881	-0.184000	-0.233333	-0.203008	0.120648	0.274054	0.127014	0.162323	0.152892	0.319818	0.075012	0.085291	0.052302	0.058757	0.017208	0.047312	0.213093	0.245474	0.156625	0.259695	-0.123703	0.273662	0.156261	0.187125	0.102436	0.200682	-0.164757	0.213996	0.014888	0.024938	0.020050	0.030303	0.050505	0.030612	0.058168	0.051614	0.063822	0.023687	0.051554	0.047380
-0.243243	-0.250000	-0.212598	-0.186441	-0.228814	-0.207692	0.190752	0.125552	0.159574	0.150786	0.094490	0.216031	0.071609	0.078453	0.051044	0.059686	0.025338	0.043722	0.180199	0.289332	0.783677	0.699622	0.062327	1.233845	0.038000	0.133984	0.568770	0.494840	-0.065669	0.964706	0.014742	0.025000	0.022388	0.027500	0.065990	0.030457	0.055732	0.048745	0.061190	0.019995	0.067280	0.043776
-0.246575	-0.270588	-0.243902	-0.221239	-0.239669	-0.231343	0.200600	0.188868	0.084478	0.318435	0.153169	0.310018	0.074680	0.080816	0.048740	0.057702	0.030043	0.041746	-0.027953	0.094444	-0.403555	0.558934	-0.157742	0.089087	0.024803	0.153842	-0.371186	0.643537	-0.112031	0.148199	0.002451	0.007407	0.009901	0.000000	0.050251	0.012563	0.054555	0.039799	0.062461	-0.013371	0.050890	0.041864
-0.216867	-0.268817	-0.227941	-0.233871	-0.235294	-0.198675	0.183703	0.269177	0.110761	0.382855	0.169851	0.279057	0.077341	0.080624	0.048114	0.061171	0.033114	0.032935	0.198546	0.078776	0.420049	0.506039	-0.095640	0.286456	0.104102	-0.006229	0.308149	0.387368	-0.166902	0.185083	-0.011990	0.004843	0.007353	0.019560	0.032178	0.000000	0.052230	0.037973	0.062453	0.009965	0.032149	0.033071
-0.164557	-0.213483	-0.164063	-0.188034	-0.204724	-0.093023	0.170189	0.122657	0.113533	0.403059	0.122558	0.271017	0.078569	0.075527	0.042148	0.067692	0.029898	0.029326	0.143949	0.213146	-0.224254	-0.251514	-0.100174	0.644403	-0.014047	0.045592	-0.331395	-0.354891	-0.224456	0.417284	-0.002451	0.014778	0.000000	0.002481	0.027363	0.002513	0.056122	0.041441	0.056861	-0.012568	0.027284	0.029435
-0.175676	-0.209302	-0.178295	-0.213675	-0.212598	-0.071429	0.175481	0.144173	0.075452	0.341135	0.405876	0.181614	0.085414	0.078836	0.045800	0.061341	0.037156	0.032745	-0.044991	-0.216205	-0.219330	-0.428027	-0.395198	0.516648	0.087950	-0.107096	-0.110653	-0.348404	-0.311008	0.727786	0.007282	0.009901	0.004890	-0.002451	0.040506	0.002469	0.063654	0.040226	0.060210	-0.017189	0.040612	0.032870
-0.164384	-0.197674	-0.188525	-0.234234	-0.175000	-0.075630	0.149790	0.134525	0.140531	0.360290	0.444196	0.125880	0.071652	0.072246	0.036938	0.048080	0.025217	0.027771	0.093800	-0.136514	-0.257912	0.128436	-0.376421	-0.286537	0.034393	-0.183412	-0.298217	0.067149	-0.410288	-0.325284	-0.016787	0.007389	-0.014423	-0.004866	0.039702	0.000000	0.047178	0.036199	0.055308	-0.017389	0.040158	0.027883
-0.152778	-0.192771	-0.201681	-0.231481	0.020202	-0.063636	0.129698	0.121629	0.570594	0.357556	0.379843	0.258560	0.070614	0.069122	0.038524	0.045336	0.019668	0.026079	-0.086769	-0.080560	-0.341896	0.285479	-0.582661	-0.505295	-0.048026	-0.041554	-0.313975	0.340015	-0.564956	-0.484308	-0.026316	-0.012136	-0.016827	-0.007299	0.032746	-0.007371	0.043735	0.023863	0.058187	-0.019757	0.033166	0.026214
-0.125000	-0.184211	-0.185841	-0.219048	0.031250	-0.038835	0.140804	-0.148263	0.093028	0.360068	0.435023	0.189518	0.071666	0.070360	0.037672	0.043147	0.021873	0.027193	-0.190847	-0.153057	-0.340754	0.299343	-0.327722	-0.167641	-0.110009	-0.068443	-0.274888	0.429153	-0.260560	-0.084485	-0.023923	-0.009639	0.000000	-0.007317	0.044776	0.004926	0.045267	0.025910	0.050741	-0.019329	0.045503	0.027283
-0.080645	-0.142857	-0.155963	-0.215686	0.094737	-0.039216	0.128165	0.089400	0.057180	0.374168	0.406773	0.259683	0.070686	0.066989	0.029688	0.040209	0.017665	0.027648	-0.214288	-0.024815	-0.351399	0.115549	-0.598214	-0.275779	-0.125277	0.085661	-0.277913	0.241927	-0.552699	-0.193732	-0.011820	-0.011848	-0.004808	0.014599	0.024570	-0.014423	0.047842	0.023151	0.041830	0.008499	0.024787	0.027821
-0.030303	-0.108108	-0.147826	-0.162162	0.123810	-0.026786	0.121131	0.082829	0.100534	0.330904	0.440150	0.019212	0.061605	0.059827	0.035075	0.034829	0.015497	0.021848	0.110261	0.023903	0.100871	-0.004480	0.140769	0.077664	0.023815	-0.055819	0.015152	-0.081991	0.051948	-0.006240	-0.009877	-0.024096	-0.017115	0.012376	0.002421	0.007407	0.042303	0.013515	0.053363	0.007039	0.002024	0.021906
0.000000	-0.104478	-0.131579	-0.152381	0.177083	0.018692	0.081892	0.123480	0.015386	0.234256	0.419296	0.042804	0.057079	0.058275	0.030489	0.026169	0.008927	0.015633	-0.295750	-0.294612	-0.112711	-0.543883	-0.672867	-0.446594	-0.216742	-0.215477	-0.013167	-0.492713	-0.636168	-0.384501	-0.036946	-0.007246	-0.041565	-0.037129	0.004796	0.002457	0.031729	0.022289	0.055514	-0.052295	0.004671	0.015686
0.033333	-0.063492	-0.134615	-0.156863	0.206522	0.018868	0.154555	0.056490	0.105321	0.245226	0.233840	-0.048501	0.056443	0.055029	0.030908	0.030450	0.009377	0.016617	0.085078	-0.027588	0.345316	0.518860	-0.329613	-0.399569	0.013044	-0.092144	0.256010	0.418027	-0.374119	-0.439432	-0.017115	-0.014599	-0.009828	-0.002451	0.004808	0.004950	0.036678	0.017162	0.044860	-0.010363	0.004668	0.016664
0.089286	-0.047619	-0.180000	-0.156250	0.186813	0.009709	0.088419	0.082417	0.093696	0.258368	0.327545	0.128824	0.056212	0.053323	0.031386	0.030995	0.001693	0.018930	-0.053628	0.121645	-0.085844	0.132961	-0.407777	-0.312132	-0.030966	0.148506	-0.063950	0.160092	-0.393596	-0.295659	-0.031477	-0.004878	-0.007299	-0.004866	-0.014286	-0.019704	0.032680	0.021708	0.044582	-0.013554	-0.014773	0.019084
0.127273	-0.048387	-0.161290	-0.125000	0.195652	0.000000	0.035165	0.082081	0.075107	0.156718	0.221159	-0.024770	0.054646	0.052136	0.030237	0.032512	-0.003103	0.019672	-0.205310	-0.161304	0.211969	-0.162889	-0.472540	-0.120594	-0.088696	-0.038232	0.389817	-0.040048	-0.395140	0.008444	-0.014670	0.000000	-0.002451	0.009852	-0.002392	0.002481	0.036287	0.023913	0.041214	0.004223	-0.002370	0.019740
0.107692	-0.014706	-0.142857	-0.084211	0.192308	-0.008264	0.022164	0.011306	0.077221	0.102782	0.254607	0.032432	0.048509	0.047997	0.019175	0.030054	-0.010746	0.020811	-0.175139	-0.100777	-0.195565	-0.121830	-0.357242	-0.359817	-0.122995	-0.043932	-0.144711	-0.066316	-0.316610	-0.319347	-0.007282	-0.009639	-0.004866	-0.004796	0.004796	-0.004902	0.033783	0.016594	0.027194	-0.013239	0.005281	0.020913
0.060606	-0.042857	-0.186916	-0.105263	0.207921	-0.025641	0.108892	0.060841	0.040599	0.053780	0.271547	0.027550	0.044065	0.045987	0.026938	0.028582	-0.015420	0.024193	-0.009973	-0.101940	0.201488	0.037624	-0.209588	-0.370561	0.138557	0.032793	0.381739	0.193296	-0.091005	-0.276132	-0.002457	-0.007282	0.000000	0.007426	-0.002421	-0.012531	0.031891	0.016864	0.035836	0.002146	-0.002016	0.024337
0.032787	-0.073529	-0.207547	-0.130435	0.170000	-0.068376	0.089592	0.100564	0.062117	0.067531	-0.011938	0.067728	0.041381	0.046824	0.024465	0.028761	-0.014181	0.025562	-0.002064	-0.090475	-0.114942	0.607516	-0.229691	-0.433696	0.034300	-0.057332	-0.082689	0.666088	-0.201620	-0.413061	-0.012048	0.024510	0.002433	0.007371	-0.019465	-0.002463	0.027289	0.034690	0.031820	0.002035	-0.019631	0.025675
0.032787	-0.057971	-0.171717	-0.082353	0.161616	-0.018182	0.082644	0.095228	0.088315	0.111100	-0.039493	0.084534	0.041883	0.041691	0.026824	0.028422	-0.013164	0.024499	0.072217	0.075735	1.036758	-0.097528	-0.474488	-0.536039	0.384162	0.388705	1.629330	0.165034	-0.321597	-0.401053	0.000000	0.024450	0.004878	0.007335	0.002387	0.000000	0.031001	0.032375	0.034155	0.002015	0.002869	0.024595
-0.016393	-0.104478	-0.147368	-0.084337	0.118812	-0.009709	0.082843	0.088888	-0.241794	0.064167	-0.008565	0.035478	0.047507	0.044199	0.027075	0.029346	-0.016692	0.025417	0.174409	0.121605	0.151575	0.199127	-0.270514	0.002389	0.202393	0.148332	0.179012	0.227701	-0.253131	0.026279	0.007371	0.022113	0.007335	0.004902	0.024390	0.004950	0.037124	0.032330	0.033590	-0.001268	0.025694	0.025496
-0.017857	-0.080645	-0.119565	-0.048780	0.121212	0.030303	0.079868	0.098609	-0.002941	0.070286	-0.107684	0.102952	0.044649	0.042316	0.027086	0.031996	-0.020418	0.026713	0.263608	0.077336	0.437079	-0.111482	-0.305280	0.066847	0.134749	-0.032527	0.290523	-0.202091	-0.376123	-0.041946	0.007353	0.017032	0.007317	0.012285	0.011905	0.000000	0.035030	0.028754	0.033613	0.007294	0.012908	0.026818
-0.035088	-0.083333	-0.108696	-0.025000	0.086538	0.081633	0.061146	0.090087	0.152828	0.046130	-0.058693	0.063814	0.041356	0.040832	0.031893	0.037139	-0.017235	0.025350	0.383578	0.177445	0.454275	0.183056	0.043269	0.306665	0.507844	0.283194	0.584874	0.289311	0.136973	0.424028	-0.002392	0.019185	0.014493	0.023981	0.023981	0.014634	0.029933	0.029207	0.037744	0.020749	0.025267	0.025392
-0.109375	-0.121212	-0.102041	-0.075269	0.025424	0.055046	0.062241	0.114686	0.030325	0.050131	-0.039960	0.060269	0.043091	0.040493	0.034317	0.037039	-0.018287	0.031277	0.194226	0.007557	0.412588	0.389144	-0.587509	0.202375	0.181894	-0.002847	0.398010	0.374801	-0.591770	0.189953	0.024938	0.004938	0.022388	0.009780	0.004831	-0.009804	0.038434	0.021601	0.038217	0.003122	0.005542	0.031441
-0.046875	-0.066667	-0.020202	-0.022472	0.115044	0.091743	0.075630	0.057546	0.064301	0.139492	0.001290	0.099571	0.045566	0.041597	0.034888	0.038335	-0.022688	0.029196	0.133759	0.266288	-0.256055	0.183952	-0.302414	0.264731	0.222038	0.364886	-0.198132	0.276137	-0.248095	0.363196	0.030691	-0.014599	0.035714	0.015424	-0.021480	-0.034314	0.041822	0.011625	0.034627	0.009480	-0.021443	0.029450
