"Country Name","Country Code","Indicator Name","Indicator Code","Type Name","Type Code",Attribute,1980M1,1980M2,1980M3,1980M4,1980M5,1980M6,1980M7,1980M8,1980M9,1980M10,1980M11,1980M12,1981M1,1981M2,1981M3,1981M4,1981M5,1981M6,1981M7,1981M8,1981M9,1981M10,1981M11,1981M12,1982M1,1982M2,1982M3,1982M4,1982M5,1982M6,1982M7,1982M8,1982M9,1982M10,1982M11,1982M12,1983M1,1983M2,1983M3,1983M4,1983M5,1983M6,1983M7,1983M8,1983M9,1983M10,1983M11,1983M12,1984M1,1984M2,1984M3,1984M4,1984M5,1984M6,1984M7,1984M8,1984M9,1984M10,1984M11,1984M12,1985M1,1985M2,1985M3,1985M4,1985M5,1985M6,1985M7,1985M8,1985M9,1985M10,1985M11,1985M12,1986M1,1986M2,1986M3,1986M4,1986M5,1986M6,1986M7,1986M8,1986M9,1986M10,1986M11,1986M12,1987M1,1987M2,1987M3,1987M4,1987M5,1987M6,1987M7,1987M8,1987M9,1987M10,1987M11,1987M12,1988M1,1988M2,1988M3,1988M4,1988M5,1988M6,1988M7,1988M8,1988M9,1988M10,1988M11,1988M12,1989M1,1989M2,1989M3,1989M4,1989M5,1989M6,1989M7,1989M8,1989M9,1989M10,1989M11,1989M12,1990M1,1990M2,1990M3,1990M4,1990M5,1990M6,1990M7,1990M8,1990M9,1990M10,1990M11,1990M12,1991M1,1991M2,1991M3,1991M4,1991M5,1991M6,1991M7,1991M8,1991M9,1991M10,1991M11,1991M12,1992M1,1992M2,1992M3,1992M4,1992M5,1992M6,1992M7,1992M8,1992M9,1992M10,1992M11,1992M12,1993M1,1993M2,1993M3,1993M4,1993M5,1993M6,1993M7,1993M8,1993M9,1993M10,1993M11,1993M12,1994M1,1994M2,1994M3,1994M4,1994M5,1994M6,1994M7,1994M8,1994M9,1994M10,1994M11,1994M12,1995M1,1995M2,1995M3,1995M4,1995M5,1995M6,1995M7,1995M8,1995M9,1995M10,1995M11,1995M12,1996M1,1996M2,1996M3,1996M4,1996M5,1996M6,1996M7,1996M8,1996M9,1996M10,1996M11,1996M12,1997M1,1997M2,1997M3,1997M4,1997M5,1997M6,1997M7,1997M8,1997M9,1997M10,1997M11,1997M12,1998M1,1998M2,1998M3,1998M4,1998M5,1998M6,1998M7,1998M8,1998M9,1998M10,1998M11,1998M12,1999M1,1999M2,1999M3,1999M4,1999M5,1999M6,1999M7,1999M8,1999M9,1999M10,1999M11,1999M12,2000M1,2000M2,2000M3,2000M4,2000M5,2000M6,2000M7,2000M8,2000M9,2000M10,2000M11,2000M12,2001M1,2001M2,2001M3,2001M4,2001M5,2001M6,2001M7,2001M8,2001M9,2001M10,2001M11,2001M12,2002M1,2002M2,2002M3,2002M4,2002M5,2002M6,2002M7,2002M8,2002M9,2002M10,2002M11,2002M12,2003M1,2003M2,2003M3,2003M4,2003M5,2003M6,2003M7,2003M8,2003M9,2003M10,2003M11,2003M12,2004M1,2004M2,2004M3,2004M4,2004M5,2004M6,2004M7,2004M8,2004M9,2004M10,2004M11,2004M12,2005M1,2005M2,2005M3,2005M4,2005M5,2005M6,2005M7,2005M8,2005M9,2005M10,2005M11,2005M12,2006M1,2006M2,2006M3,2006M4,2006M5,2006M6,2006M7,2006M8,2006M9,2006M10,2006M11,2006M12,2007M1,2007M2,2007M3,2007M4,2007M5,2007M6,2007M7,2007M8,2007M9,2007M10,2007M11,2007M12,2008M1,2008M2,2008M3,2008M4,2008M5,2008M6,2008M7,2008M8,2008M9,2008M10,2008M11,2008M12,2009M1,2009M2,2009M3,2009M4,2009M5,2009M6,2009M7,2009M8,2009M9,2009M10,2009M11,2009M12,2010M1,2010M2,2010M3,2010M4,2010M5,2010M6,2010M7,2010M8,2010M9,2010M10,2010M11,2010M12,2011M1,2011M2,2011M3,2011M4,2011M5,2011M6,2011M7,2011M8,2011M9,2011M10,2011M11,2011M12,2012M1,2012M2,2012M3,2012M4,2012M5,2012M6,2012M7,2012M8,2012M9,2012M10,2012M11,2012M12,2013M1,2013M2,2013M3,2013M4,2013M5,2013M6,2013M7,2013M8,2013M9,2013M10,2013M11,2013M12,2014M1,2014M2,2014M3,2014M4,2014M5,2014M6,2014M7,2014M8,2014M9,2014M10,2014M11,2014M12,2015M1,2015M2,2015M3,2015M4,2015M5,2015M6,2015M7,2015M8,2015M9,2015M10,2015M11,2015M12,2016M1,2016M2,2016M3,2016M4,2016M5,2016M6,2016M7,2016M8,2016M9,2016M10,2016M11,2016M12,2017M1,2017M2,2017M3,2017M4,2017M5,2017M6,2017M7,2017M8,2017M9,2017M10,2017M11,2017M12,2018M1,2018M2,2018M3,2018M4,2018M5,2018M6,2018M7,2018M8,2018M9,2018M10,2018M11,2018M12,2019M1,2019M2,2019M3,2019M4,2019M5,2019M6,2019M7,2019M8,2019M9,2019M10,2019M11,2019M12,2020M1,2020M2,2020M3,2020M4,2020M5,2020M6,2020M7,2020M8,2020M9,2020M10,2020M11,2020M12,2021M1,2021M2,2021M3,2021M4,2021M5,2021M6,2021M7,2021M8,2021M9,2021M10,2021M11,2021M12,2022M1,2022M2,2022M3,2022M4,2022M5,2022M6,2022M7,2022M8,2022M9,2022M10,2022M11,2022M12,2023M1,2023M2,2023M3,2023M4,2023M5,2023M6,2023M7,2023M8,2023M9,2023M10,2023M11,2023M12,2024M1,2024M2,2024M3,2024M4,2024M5,2024M6,2024M7,
"Kenya","664","Commodity Net Export Price Index, Individual Commodities Weighted by Ratio of Net Exports to Total Commodity Trade","xm","Recent, Rolling weights, Index","R_RW_IX","Value","207.42887878418","205.442565917969","207.665435791016","204.394012451172","207.625946044922","206.228591918945","196.818893432617","191.130279541016","184.813369750977","183.506607055664","179.68994140625","179.389907836914","180.119842529297","179.042846679688","179.384521484375","179.785720825195","179.059722900391","171.916305541992","173.358535766602","173.288619995117","173.438842773438","178.255493164063","181.176879882813","180.89582824707","181.804641723633","188.008148193359","187.272811889648","183.677200317383","180.396179199219","180.517181396484","180.165649414063","182.089111328125","183.619888305664","185.591430664063","186.343566894531","189.549850463867","189.318496704102","189.811340332031","189.573333740234","187.780975341797","189.373550415039","188.28288269043","188.086929321289","186.655624389648","188.083114624023","193.937377929688","199.92121887207","201.653839111328","202.588150024414","199.905410766602","199.668106079102","198.705947875977","199.818206787109","198.994186401367","199.158737182617","199.533264160156","201.964965820313","202.657577514648","202.620147705078","201.011993408203","200.680511474609","194.763305664063","189.716766357422","186.75146484375","181.58821105957","182.724014282227","179.152694702148","180.064651489258","180.518264770508","183.910171508789","187.120864868164","195.102615356445","212.048431396484","228.198944091797","246.31428527832","247.201461791992","234.041839599609","231.321914672852","243.05517578125","232.873641967773","240.853225708008","234.764785766602","229.392288208008","216.736083984375","204.693511962891","202.233535766602","194.425659179688","188.516220092773","188.643707275391","181.549011230469","182.282608032227","185.527008056641","188.810821533203","194.303787231445","197.811233520508","199.81086730957","199.105361938477","200.627685546875","201.250534057617","194.489135742188","191.126281738281","190.088897705078","184.243942260742","183.048385620117","193.60514831543","199.913955688477","200.377838134766","199.600082397461","197.720840454102","191.719161987305","188.342086791992","184.686264038086","185.080993652344","182.876434326172","172.010726928711","167.259567260742","171.449295043945","170.360198974609","168.927551269531","170.706893920898","168.975036621094","166.921859741211","169.317810058594","173.108413696289","170.425994873047","170.979034423828","168.044799804688","155.838134765625","152.038192749023","155.156341552734","156.737533569336","161.273284912109","166.063293457031","168.370254516602","166.035247802734","166.109405517578","163.092193603516","161.837615966797","156.561737060547","157.761749267578","160.179443359375","158.443557739258","161.923736572266","165.500030517578","161.265686035156","157.032699584961","157.351531982422","159.08674621582","159.253952026367","155.272415161133","157.972564697266","160.531341552734","160.304244995117","157.756790161133","160.479888916016","170.517532348633","170.861022949219","163.069458007813","159.769668579102","157.532669067383","158.552780151367","160.147918701172","162.109237670898","164.31721496582","169.178787231445","169.382019042969","168.085784912109","171.509704589844","164.343475341797","167.76139831543","172.905044555664","172.046508789063","174.366851806641","178.306259155273","182.654357910156","183.194396972656","189.417694091797","185.233032226563","177.020812988281","171.733779907227","169.565093994141","170.522033691406","173.096313476563","171.518707275391","170.386871337891","163.24658203125","159.486770629883","163.307434082031","164.257171630859","165.471084594727","162.79118347168","157.959289550781","157.555191040039","160.976928710938","155.939697265625","154.425750732422","157.746932983398","157.503463745117","153.060256958008","154.773910522461","156.822326660156","156.509353637695","158.423080444336","156.49446105957","156.449234008789","165.065780639648","173.541839599609","181.29753112793","188.233093261719","183.79313659668","183.114959716797","183.422241210938","182.322067260742","179.047454833984","181.660598754883","187.993469238281","198.428497314453","201.165161132813","192.317810058594","187.987167358398","178.990661621094","186.231643676758","185.219512939453","190.258071899414","183.745086669922","180.860763549805","183.821701049805","189.779861450195","190.318832397461","193.155960083008","187.95573425293","182.664169311523","180.782363891602","178.039932250977","174.139175415039","170.875854492188","169.900756835938","179.272521972656","178.817993164063","172.212692260742","168.325866699219","166.154525756836","168.102264404297","170.062103271484","166.178405761719","161.851043701172","165.30143737793","164.132675170898","161.085876464844","160.154769897461","157.210418701172","161.542938232422","160.005950927734","157.940765380859","158.884994506836","155.736602783203","151.08918762207","149.466384887695","149.837112426758","148.207412719727","148.716415405273","152.519378662109","150.930145263672","150.938262939453","150.38362121582","149.654724121094","148.663543701172","144.415679931641","138.358947753906","139.46452331543","137.345275878906","135.214019775391","135.333267211914","134.486663818359","139.181945800781","134.786270141602","132.20930480957","130.701461791992","134.538024902344","141.205627441406","139.534851074219","138.739410400391","139.275924682617","136.14241027832","140.936935424805","137.323318481445","135.41047668457","135.289199829102","134.378952026367","133.345092773438","129.9736328125","127.646087646484","127.070014953613","129.844314575195","128.965545654297","128.717864990234","132.087387084961","125.256080627441","127.104537963867","131.407043457031","132.27424621582","133.8193359375","128.009368896484","123.623329162598","126.794792175293","125.538024902344","121.619773864746","119.986923217773","120.101547241211","120.03377532959","120.544914245605","120.269691467285","119.541564941406","124.370307922363","122.364410400391","116.492652893066","116.406982421875","117.998725891113","117.055999755859","116.721229553223","119.479988098145","120.175224304199","118.398132324219","119.319793701172","125.66138458252","119.186965942383","116.153053283691","111.710037231445","110.860450744629","110.171905517578","107.962631225586","109.666961669922","107.78150177002","104.077102661133","99.0869293212891","98.8765869140625","99.811164855957","99.7551116943359","95.2184677124023","94.0625534057617","91.1332015991211","90.0360107421875","90.6236801147461","98.7528076171875","104.830574035645","118.381675720215","129.428253173828","141.559356689453","137.420074462891","140.39697265625","132.346664428711","127.320960998535","118.17041015625","109.979377746582","117.326919555664","110.570297241211","116.920234680176","110.831398010254","108.603805541992","110.160987854004","107.04460144043","108.800910949707","106.353302001953","103.267318725586","107.519485473633","107.325370788574","106.31859588623","107.19677734375","106.706672668457","102.540580749512","100.014198303223","97.1558456420898","95.880615234375","92.8002243041992","89.4160232543945","86.4673461914063","89.7023544311523","90.8768081665039","91.0316543579102","94.0002975463867","94.8057479858398","95.7698364257813","93.4975509643555","93.8178100585938","92.3594207763672","90.4770126342773","88.4304809570313","89.8421401977539","94.0425643920898","100","95.7880783081055","93.093879699707","93.4719009399414","95.7763748168945","96.605110168457","96.1884002685547","93.7875900268555","91.882209777832","92.6320190429688","92.5839767456055","92.3433303833008","90.7878189086914","89.2505187988281","87.8144226074219","86.2408905029297","85.9715118408203","87.9127731323242","88.132194519043","90.4558486938477","89.6685104370117","88.4121246337891","87.4740142822266","86.9178619384766","86.4788284301758","88.7032928466797","92.0845108032227","94.5846633911133","101.357048034668","105.839492797852","119.00675201416","136.960815429688","129.617202758789","133.388793945313","127.069290161133","122.988731384277","126.732643127441","137.099548339844","150.866500854492","149.008834838867","147.634872436523","151.783264160156","162.90705871582","176.80012512207","170.0703125","150.600494384766","140.612380981445","133.142684936523","131.608901977539","139.004592895508","136.833251953125","138.1767578125","132.20768737793","140.380584716797","129.493545532227","129.458923339844","129.464782714844","133.666122436523","133.158218383789","136.39924621582","142.773376464844","139.39729309082","136.668243408203","131.648956298828","129.548049926758","122.49097442627","120.163482666016","115.093307495117","118.370086669922","116.967185974121","112.285522460938","107.190124511719","108.074256896973","108.540901184082","108.674728393555","107.002754211426","105.93782043457","118.876533508301","127.01634979248","123.109298706055","119.09969329834","116.666732788086","111.738349914551","115.223861694336","119.905128479004","117.493705749512","122.593437194824","121.595329284668","124.079460144043","119.186790466309","114.962875366211","115.431800842285","124.099159240723","162.39631652832","192.437133789063","164.93180847168","142.110275268555","137.81787109375","134.477462768555","138.956024169922","137.404922485352","132.141891479492","121.759635925293","115.073951721191","109.414710998535","106.677406311035","106.175765991211","102.952835083008","99.9101333618164","99.3074722290039","104.038017272949","103.555793762207","97.7222595214844","99.884162902832","105.160865783691","97.6732940673828","92.5593719482422","82.0430374145508","84.1999893188477","81.4417266845703","81.391716003418","89.1110763549805","92.0578308105469","97.2752075195313","96.5211029052734","98.489501953125","102.72876739502","100.368377685547","100.701667785645","104.739921569824","99.8846282958984","106.050323486328","107.780738830566","103.543357849121","102.02269744873","98.5367431640625","101.09107208252","106.086395263672","109.347671508789","108.039970397949","107.814720153809","106.569229125977","103.383499145508","105.007102966309","105.587379455566","105.226867675781",
"Italy","136","Commodity Net Export Price Index, Individual Commodities Weighted by Ratio of Net Exports to Total Commodity Trade","xm","Recent, Rolling weights, Index","R_RW_IX","Value","80.3315353393555","81.8834228515625","85.1264114379883","87.1365280151367","87.8374557495117","87.4824676513672","86.5182647705078","87.3190231323242","89.7086791992188","89.177619934082","87.4256134033203","88.8821334838867","89.4252700805664","91.5241622924805","92.6364593505859","92.8387680053711","94.9820938110352","96.2763519287109","97.9054794311523","97.0940170288086","96.9290237426758","96.5465393066406","95.4299163818359","95.0505447387695","94.0589599609375","96.8856430053711","99.044677734375","97.3048629760742","94.9881439208984","96.1045074462891","96.716796875","96.9024963378906","94.8379287719727","94.6655044555664","95.4099578857422","96.8362197875977","97.6775207519531","99.4985809326172","100.99584197998","98.9245147705078","98.4091033935547","98.6162872314453","98.4424438476563","97.4622497558594","98.3952941894531","99.6074676513672","100.776634216309","101.709747314453","101.614143371582","101.274368286133","100.403007507324","100.106979370117","100.394645690918","100.929885864258","103.851654052734","103.727073669434","104.157234191895","105.033729553223","105.552993774414","106.832000732422","106.723167419434","105.026252746582","104.820747375488","104.263412475586","106.414772033691","106.431228637695","106.603546142578","106.502243041992","106.70092010498","105.340118408203","104.084632873535","106.946655273438","113.145027160645","126.370040893555","137.788024902344","142.765686035156","137.074722290039","145.205703735352","156.898651123047","140.729217529297","138.137283325195","139.773483276367","138.940048217773","136.201873779297","132.30158996582","134.489364624023","133.754592895508","132.919815063477","131.606979370117","132.292114257813","130.410232543945","132.324508666992","134.059967041016","134.073608398438","135.493789672852","137.803115844727","138.601684570313","142.016799926758","144.717758178711","142.071136474609","142.403610229492","143.798156738281","148.954208374023","149.859939575195","155.140960693359","157.267623901367","155.721649169922","148.935546875","145.90055847168","147.677871704102","144.730087280273","144.502563476563","146.488616943359","148.266311645508","148.65837097168","150.607757568359","148.652572631836","146.833511352539","145.695327758789","143.882354736328","141.136672973633","143.963729858398","145.285278320313","147.438064575195","147.097915649414","150.848709106445","148.367294311523","135.237503051758","129.194091796875","129.004165649414","133.042053222656","138.275192260742","142.080078125","149.891357421875","151.407821655273","151.047439575195","151.774826049805","153.742568969727","153.782318115234","154.341598510742","152.953262329102","152.05207824707","152.845123291016","158.004135131836","159.383514404297","157.804168701172","158.710510253906","156.407730102539","153.893035888672","151.779830932617","150.998077392578","150.488967895508","150.095367431641","151.723449707031","154.849792480469","156.399795532227","157.679244995117","155.671020507813","154.071578979492","152.693634033203","151.201187133789","152.748550415039","154.315093994141","155.47981262207","158.3193359375","158.605316162109","161.637985229492","164.942642211914","162.530075073242","161.413146972656","161.669036865234","157.939666748047","155.136566162109","153.149688720703","151.507461547852","153.840286254883","154.818054199219","155.532455444336","154.700988769531","154.776824951172","153.360794067383","152.620239257813","152.917236328125","151.959396362305","153.144226074219","154.834564208984","157.261047363281","156.677154541016","157.148544311523","159.26432800293","158.016448974609","156.443237304688","156.675476074219","156.964996337891","154.256561279297","153.249176025391","152.638900756836","155.382965087891","155.270553588867","153.632751464844","153.131256103516","151.688613891602","151.384963989258","151.012557983398","149.504135131836","152.761413574219","152.792495727539","155.545043945313","152.800445556641","155.923400878906","155.738265991211","156.349243164063","157.294555664063","156.221969604492","158.145492553711","163.909332275391","168.75602722168","169.872421264648","172.290054321289","169.884918212891","169.9150390625","173.774368286133","175.863967895508","178.385009765625","175.385650634766","176.667541503906","181.264434814453","187.494216918945","182.556777954102","184.265441894531","177.758773803711","171.698776245117","170.068969726563","171.101577758789","167.380874633789","163.637481689453","159.778594970703","159.33740234375","156.849670410156","155.577239990234","154.438278198242","151.294647216797","151.514633178711","155.068466186523","150.757843017578","148.811874389648","150.942764282227","150.462142944336","148.096817016602","150.058517456055","149.12760925293","153.972961425781","152.830932617188","151.444061279297","153.757385253906","152.98307800293","150.216186523438","150.761535644531","153.492645263672","152.360168457031","153.701507568359","161.508270263672","165.126541137695","165.731307983398","163.003356933594","160.336074829102","153.829147338867","151.880218505859","151.216369628906","151.763717651367","149.282913208008","148.946838378906","146.388244628906","146.560592651367","149.964218139648","145.312652587891","141.416244506836","138.577865600586","142.656524658203","148.980850219727","147.673110961914","145.835754394531","146.333190917969","144.332611083984","146.606964111328","143.395980834961","142.681991577148","141.176895141602","137.841125488281","137.220840454102","135.191482543945","134.525405883789","131.550384521484","133.119293212891","131.478790283203","129.716766357422","130.455047607422","127.489501953125","130.348876953125","132.471084594727","128.316345214844","127.286460876465","122.265838623047","123.30387878418","125.177642822266","122.031272888184","120.873001098633","118.30534362793","118.385459899902","120.167129516602","122.05265045166","120.001754760742","116.171272277832","116.279777526855","115.349487304688","110.952339172363","108.555801391602","109.607521057129","107.723274230957","108.328269958496","112.99397277832","114.959289550781","114.325347900391","112.797721862793","116.588661193848","114.218818664551","113.040786743164","110.270805358887","110.164413452148","109.661499023438","107.657913208008","109.722434997559","106.991561889648","105.366790771484","103.029472351074","103.731269836426","101.655487060547","99.1396636962891","97.6348648071289","96.7951736450195","93.8757095336914","92.1370010375977","91.4369277954102","95.9742813110352","100.420608520508","113.046630859375","123.968307495117","134.033599853516","130.277908325195","131.598342895508","128.357803344727","124.755676269531","118.552597045898","112.32430267334","113.29842376709","109.301551818848","111.632926940918","108.691802978516","106.334335327148","106.046722412109","103.867362976074","105.240928649902","103.163078308105","100.424468994141","104.02513885498","105.116363525391","105.088241577148","103.953254699707","103.604049682617","101.313888549805","100.278656005859","97.2628173828125","95.0211410522461","93.9493637084961","92.4513397216797","89.7891998291016","91.5402221679688","92.262336730957","91.7308502197266","93.4491958618164","94.5423736572266","95.974235534668","95.5727615356445","96.1355667114258","95.6895751953125","94.8390426635742","93.8914108276367","94.791862487793","96.9863586425781","100","98.5593719482422","97.6843109130859","97.4306716918945","97.8785705566406","97.8971710205078","97.1795501708984","95.6863098144531","94.9687271118164","95.5999221801758","96.1127777099609","96.2174606323242","96.4488372802734","95.976806640625","95.3221206665039","95.2150573730469","95.5381240844727","95.8121109008789","94.1284408569336","94.8607406616211","93.8203887939453","94.4781646728516","94.1742477416992","94.5802459716797","94.5951385498047","96.0771636962891","97.4330596923828","99.1907424926758","101.945793151855","103.713386535645","109.822273254395","117.412696838379","115.394195556641","117.526359558105","118.378021240234","116.198356628418","117.076988220215","120.241889953613","124.055946350098","124.545974731445","124.723754882813","128.706527709961","132.786041259766","138.237640380859","137.783065795898","132.728958129883","130.664474487305","127.534187316895","124.548873901367","125.295021057129","124.890884399414","124.698501586914","121.82349395752","122.838096618652","117.635528564453","114.887260437012","116.271324157715","120.002586364746","119.863655090332","120.774024963379","122.969215393066","121.416976928711","119.750648498535","117.852668762207","116.803741455078","113.702972412109","112.77091217041","109.663162231445","110.301467895508","110.6748046875","111.511604309082","109.099815368652","108.58642578125","109.631652832031","110.265151977539","108.316291809082","108.443389892578","112.474960327148","115.852256774902","116.507568359375","117.517547607422","117.808929443359","116.922950744629","118.573348999023","122.76441192627","121.887557983398","125.556465148926","123.826797485352","123.619239807129","119.415458679199","118.845680236816","120.646270751953","128.352661132813","141.222778320313","154.119186401367","147.439224243164","140.361999511719","138.249588012695","130.065719604492","127.736015319824","123.706161499023","121.222274780273","114.254837036133","107.043510437012","110.63232421875","110.143592834473","107.899826049805","103.439491271973","100.950492858887","99.0105972290039","98.9848785400391","95.1893692016602","89.834114074707","92.5657424926758","91.598258972168","91.7531509399414","89.7065658569336","82.4178085327148","85.5314712524414","86.3683013916016","84.9070281982422","84.758903503418","82.8143157958984","87.3365020751953","94.8212280273438","94.0557098388672","93.4423904418945","98.4826812744141","101.554260253906","104.146591186523","103.753486633301","109.182098388672","109.386169433594","107.69116973877","106.296287536621","103.615119934082","102.60888671875","103.890037536621","107.264457702637","108.562385559082","110.99609375","109.613563537598","107.167663574219","106.32649230957","106.251724243164","107.683555603027",
