40.9	2432.0	40.8	4196.7	40.8	1385.7	40.6	1814.7	41.8	1611.4	40.3	823.5
41.2	2461.4	41.5	4208.6	41.1	1402.9	41.7	1826.7	41.7	1619.2	40.8	821.7
40.7	2460.0	41.2	4146.8	40.7	1399.5	40.4	1812.3	41.3	1601.8	39.9	814.3
41.5	2481.8	40.8	4156.0	41.1	1402.0	40.7	1825.4	41.1	1607.8	40.6	813.7
41.0	2502.2	40.9	4223.9	41.0	1398.0	40.9	1850.7	41.9	1618.1	40.8	832.7
40.7	2498.6	40.7	4253.5	40.9	1407.2	40.8	1846.9	41.0	1617.5	40.4	834.1
40.8	2515.2	41.1	4312.8	41.0	1410.3	40.7	1847.1	42.0	1621.1	40.8	834.8
41.8	2534.1	41.7	4364.2	41.4	1404.7	41.7	1847.1	41.7	1618.8	41.0	836.3
40.1	2490.1	40.5	4336.6	40.2	1392.9	40.9	1803.5	41.4	1585.8	40.8	818.5
39.1	2490.9	41.1	4365.7	39.2	1395.9	38.9	1799.9	41.9	1582.3	40.8	818.6
40.2	2519.3	40.5	4415.4	40.3	1404.2	40.7	1830.8	41.8	1593.1	40.6	825.9
40.0	2547.9	40.8	4409.0	40.8	1422.9	40.9	1856.1	41.4	1597.1	39.8	834.3
40.3	2564.9	40.8	4415.5	40.7	1427.6	41.0	1873.7	41.7	1606.4	40.4	839.7
40.9	2580.8	41.1	4410.6	40.9	1429.8	41.5	1881.6	41.9	1601.8	40.6	838.8
40.6	2568.4	40.9	4337.5	40.7	1437.2	40.7	1864.1	41.2	1577.1	39.4	834.0
41.0	2584.5	41.8	4350.6	41.2	1436.3	41.0	1877.9	40.3	1585.0	40.5	834.5
41.0	2607.0	41.9	4400.0	41.2	1435.5	41.2	1903.3	42.0	1596.8	40.8	853.1
41.0	2617.3	41.6	4441.5	41.2	1445.3	41.0	1901.1	42.0	1590.5	40.6	855.3
41.1	2627.5	41.8	4495.3	41.3	1448.5	41.2	1906.2	42.5	1588.0	40.8	857.1
41.7	2638.9	42.5	4542.4	42.0	1449.5	42.7	1915.7	42.7	1590.9	41.6	857.5
41.1	2597.4	40.7	4512.2	41.1	1440.7	41.3	1870.3	41.6	1556.8	40.4	844.1
40.3	2604.4	40.5	4547.3	40.6	1444.6	39.5	1868.9	41.0	1546.4	39.4	842.5
40.5	2624.8	40.6	4589.5	40.4	1447.9	41.2	1894.8	41.7	1547.3	40.4	845.7
40.7	2653.5	40.5	4585.4	40.6	1462.5	41.0	1912.8	41.0	1534.1	40.2	846.9
40.7	2666.4	40.6	4592.8	41.0	1465.8	41.4	1932.9	41.4	1533.8	40.2	850.0
41.1	2678.2	41.0	4583.5	41.2	1467.5	41.3	1931.3	41.4	1518.3	40.5	847.6
40.3	2667.2	40.5	4521.6	41.0	1471.3	41.0	1925.1	41.7	1490.9	39.3	838.5
41.1	2685.7	40.6	4543.2	41.1	1464.5	41.5	1945.2	41.8	1491.2	40.2	834.7
41.5	2703.3	40.8	4600.3	41.6	1465.0	41.3	1963.1	42.5	1503.8	40.9	858.2
41.0	2720.4	40.7	4650.5	41.0	1475.7	41.3	1965.6	42.1	1502.2	40.4	858.9
41.2	2728.0	41.2	4707.1	41.1	1477.0	41.6	1969.9	42.5	1499.0	40.1	856.7
41.6	2739.5	42.1	4759.5	41.9	1477.4	42.1	1977.9	42.6	1498.6	40.8	854.8
41.6	2696.3	41.0	4727.3	41.4	1464.6	41.5	1937.0	41.2	1460.6	40.0	842.3
41.2	2708.2	40.9	4771.7	41.3	1467.9	41.7	1944.7	41.7	1459.4	40.1	844.1
41.0	2725.5	40.7	4822.3	40.9	1473.2	41.3	1967.1	41.8	1464.9	39.9	850.0
40.3	2745.4	40.5	4831.2	40.8	1497.7	40.5	1987.7	41.3	1477.8	39.4	859.9
41.7	2767.7	40.8	4836.5	41.2	1505.0	41.4	2009.9	41.7	1486.9	39.9	865.4
42.3	2784.9	41.1	4844.1	41.6	1507.6	41.7	2021.4	41.5	1484.9	40.2	860.4
42.1	2785.6	40.2	4788.3	41.3	1515.6	41.2	2010.7	41.1	1475.6	39.9	854.6
41.6	2800.0	40.3	4790.2	41.5	1517.5	41.6	2024.7	41.4	1477.2	40.4	857.6
41.2	2822.7	40.0	4863.6	41.9	1527.8	40.8	2049.2	41.8	1493.5	40.7	880.4
42.4	2836.4	40.4	4915.7	41.8	1535.7	41.9	2055.5	42.3	1504.7	40.7	883.8
41.8	2846.8	41.3	4965.9	41.7	1538.1	42.3	2061.1	42.3	1507.0	40.8	885.1
42.4	2864.4	42.0	5020.4	41.7	1541.8	43.0	2071.2	42.8	1510.3	41.3	889.6
41.3	2807.7	40.8	4948.8	41.5	1519.2	42.5	2010.8	42.5	1475.3	40.3	871.2
41.5	2819.1	40.6	5008.4	40.9	1530.0	41.1	2026.3	42.1	1482.6	39.5	875.2
41.3	2844.6	40.5	5061.4	41.1	1540.1	41.9	2052.6	42.7	1495.5	40.1	882.4
41.3	2857.6	40.6	5044.6	41.1	1548.6	41.6	2075.1	42.7	1508.0	39.9	892.2
41.1	2870.0	40.7	5049.1	41.2	1555.7	41.4	2092.1	41.9	1518.2	40.0	897.2
